sweep_parameter,sweep_value,dynamics,seed_index,seed,mode_index,q,q_over_pi,kernel_hat,lambda_theory,lambda_fit,fit_r2,A0,A1,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
delta,0.0,microscopic,6,52260807,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.9968028886505634e-17,0.02571594095440465,0.0064120245691322575,0.05040565549339743,0.0012479030500119842,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,7,52260808,0,0.0,0.0,1.0,0.72,0.7008799921181031,0.988304244224955,0.04995833333333333,0.034020833333333333,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,7,52260808,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.6392095343932522,0.6227500116638571,0.9674578925447737,0.049579543210002866,0.03177001707972905,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,7,52260808,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.4277115506479662,0.4122990148758796,0.9769554081999734,0.05024597732326021,0.021114197628424175,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,7,52260808,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.05999999999999992,-0.061275482574802025,0.02888507093427617,0.04974478781150738,-0.002964862191338321,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,7,52260808,6,0.39269908169872414,0.125,-0.2511391455052437,-0.18082018476377545,-0.1635891050772062,0.8741610185135191,0.05034478884058208,-0.008189788229865907,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,7,52260808,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.9968028886505634e-17,0.0038533393372505954,-0.08184173205699774,0.050601228313684854,0.00020255066384032181,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,0,53260801,0,0.0,0.0,1.0,0.562911200236417,0.5735560149745609,0.9999029519455389,0.05052083333333333,0.029020833333333346,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,0,53260801,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5110849337599761,0.9998357915782661,0.04994500519439532,0.025622786888780842,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,0,53260801,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.3387619089054163,0.9994014481044162,0.051341892888648,0.01743673193568175,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,0,53260801,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.04807957306330882,0.9758129312871325,0.05002544704545279,-0.0023974911516681176,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,0,53260801,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.14909541355269437,0.9996933588116118,0.05160288169801326,-0.00767999444582045,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,0,53260801,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,0.0012444694126916426,0.01291625087633308,0.04948816759417986,6.260019732534823e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,1,53260802,0,0.0,0.0,1.0,0.562911200236417,0.5623469677630684,0.9994213230304546,0.05068229166666666,0.028354166666666673,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,1,53260802,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5056652864985768,0.996718164227843,0.0502301294731786,0.025162775050029867,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,1,53260802,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.33544617531325155,0.9993153251929802,0.051153140568896756,0.017203003189034324,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,1,53260802,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.055561341000289755,0.9715463597290565,0.05006518660401926,-0.0027911078038196737,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,1,53260802,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.13729066361657633,0.9883734029477078,0.04848958240788488,-0.0066644280662587225,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,1,53260802,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,-0.00801564967901298,0.46804244852886134,0.05044674782390442,-0.00040178954968462973,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,2,53260803,0,0.0,0.0,1.0,0.562911200236417,0.5734402625667763,0.9998410548744237,0.05007812499999999,0.028625000000000015,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,2,53260803,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5062478004071299,0.9995997479044643,0.050355029318878045,0.025457066037824487,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,2,53260803,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.335934265230427,0.9989660530948181,0.050674985826020015,0.016913253399678453,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,2,53260803,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.03698167834013166,0.9595707977745187,0.049650709087509105,-0.0018287955994629114,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,2,53260803,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.1417900484430614,0.9974616104469433,0.050440949868372956,-0.007110734912652052,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,2,53260803,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,0.011764949927580908,0.4957483369906247,0.04999265489228764,0.0005848756011097866,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,3,53260804,0,0.0,0.0,1.0,0.562911200236417,0.5663837688970753,0.999422777403101,0.05049999999999999,0.028442708333333344,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,3,53260804,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5144990765170717,0.999293093566568,0.04922561042383489,0.02515699409391446,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,3,53260804,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.33160128310574594,0.9957552476079857,0.04882180350960674,0.015955143518719055,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,3,53260804,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.04859214151040585,0.9899265313068145,0.05120671257398508,-0.0024820864502264357,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,3,53260804,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.1343262233855563,0.9966263419745018,0.04921820581502989,-0.006570634804059829,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,3,53260804,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,0.007264184131137352,-0.6840332115432028,0.050669557484918394,0.00036523101902594893,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,4,53260805,0,0.0,0.0,1.0,0.562911200236417,0.5639865189494617,0.9991964052709693,0.050036458333333325,0.027953125000000013,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,4,53260805,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5094785775405866,0.9994219083700429,0.04954778946193135,0.02514931333857347,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,4,53260805,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.33020447381682366,0.9993828332201987,0.04970920605399085,0.01645503272553949,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,4,53260805,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.059923205345506055,0.9857464001758679,0.049336318191673535,-0.0029681999561044824,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,4,53260805,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.13034408478980034,0.9945531790002908,0.049504605433979644,-0.006412343259652651,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,4,53260805,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,0.004880368708453965,-0.17718371353858986,0.04887174140109403,0.0002356703713852309,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,5,53260806,0,0.0,0.0,1.0,0.562911200236417,0.5608908763803874,0.999118653756,0.05069791666666666,0.028151041666666682,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,5,53260806,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5053497805154814,0.9999540284901338,0.04870003630507473,0.02465112775391288,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,5,53260806,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.32707185247105997,0.9994851969331794,0.04935797550455806,0.016097965646367365,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,5,53260806,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.039161553641494616,0.9690340285101727,0.05029440703861761,-0.0019710195014762547,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,5,53260806,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.1422781637001864,0.9994291375689351,0.04912363638834866,-0.006980508554186419,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,5,53260806,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,-0.002293537448063485,0.03918844226042606,0.05092636178161301,-0.00011513082170060055,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,6,53260807,0,0.0,0.0,1.0,0.562911200236417,0.5778730313575056,0.9998544944295433,0.05116666666666665,0.02946875000000001,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,6,53260807,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5151029990522685,0.9998554146767917,0.04905202646791177,0.025279803524953615,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,6,53260807,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.33976600768018117,0.998863060478312,0.050025861507022575,0.01699295115460322,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,6,53260807,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.04385710922545194,0.9903818852563012,0.04847944593005222,-0.002130826911939396,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,6,53260807,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.1347134818814336,0.9985354072150965,0.049268089906471704,-0.0066109146971744265,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,6,53260807,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,-0.004135675503339482,0.07592861828660546,0.051020439221381456,-0.0002118723537724544,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,7,53260808,0,0.0,0.0,1.0,0.562911200236417,0.5688192411722071,0.9998760903719369,0.04953125,0.028192708333333344,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,7,53260808,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5090772320794315,0.9998858024146337,0.04999883393833306,0.025402954685703236,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,7,53260808,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.33019723508793924,0.9976526729536355,0.05089013188204332,0.01661015198025668,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,7,53260808,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.04631288015962324,0.9818894294396119,0.05036759753771789,-0.002344305849286186,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,7,53260808,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.14164585332930718,0.9942427892402425,0.0500898149022352,-0.007153629928516083,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,7,53260808,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,-0.00045983617169934716,-1.0946761280741955,0.05045419980629163,-2.335072657085726e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,0,53260801,0,0.0,0.0,1.0,0.562911200236417,0.5541472685950578,0.9957427509610387,0.05052083333333333,0.027796875000000013,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,0,53260801,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.49603815717957955,0.9989722904131997,0.04994500519439532,0.024652141091534817,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,0,53260801,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.3278716575182986,0.9947429053430277,0.051341892888648,0.01695393007805045,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,0,53260801,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.024447097010917542,0.30987776735166495,0.05002544704545279,-0.0011966812478355674,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,0,53260801,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.15403498814379796,0.957836800493758,0.05160288169801326,-0.008053678879883801,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,0,53260801,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,-0.02006947163877435,0.07638463593769085,0.04948816759417986,-0.001004433602522961,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,1,53260802,0,0.0,0.0,1.0,0.562911200236417,0.5709730136358903,0.9887679007200304,0.05068229166666666,0.02948437500000001,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,1,53260802,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.49478426340002535,0.9913134616236567,0.0502301294731786,0.024545265287711174,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,1,53260802,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.3329255880427067,0.915136428764363,0.051153140568896756,0.016452552328646244,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,1,53260802,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.046454055120799455,0.6706131116604648,0.05006518660401926,-0.0023646221013774124,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,1,53260802,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.16287082700484637,0.9969105682323274,0.04848958240788488,-0.007881272069330113,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,1,53260802,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,0.008536516766289437,-0.35036963115505615,0.05044674782390442,0.0004331862487505054,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,2,53260803,0,0.0,0.0,1.0,0.562911200236417,0.5767201481867771,0.9941305626292861,0.05007812499999999,0.028348958333333348,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,2,53260803,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5061947809677394,0.9847200698477239,0.050355029318878045,0.025255840794143603,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,2,53260803,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.31282037144638297,0.9526640710456526,0.050674985826020015,0.01629261303413219,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,2,53260803,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.05050995703426214,0.278039137261752,0.049650709087509105,-0.0026064266487660103,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,2,53260803,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.161998180438516,0.8921269236848031,0.050440949868372956,-0.00853594698970131,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,2,53260803,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,0.011263502508021245,-0.219483675977735,0.04999265489228764,0.0006313033100678688,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,3,53260804,0,0.0,0.0,1.0,0.562911200236417,0.5910756770326451,0.9953179859002603,0.05049999999999999,0.029973958333333342,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,3,53260804,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5016059946174359,0.9920029458839111,0.04922561042383489,0.024464711231915667,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,3,53260804,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.3710127799903734,0.9604083498655034,0.04882180350960674,0.017481112106698303,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,3,53260804,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.06839032435803209,0.9154057754844889,0.05120671257398508,-0.0035361387671126194,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,3,53260804,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.16304466768455014,0.9714496748570551,0.04921820581502989,-0.008059462505033376,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,3,53260804,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,0.03126988728741771,0.3592440731669271,0.050669557484918394,0.0015693507984351359,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,4,53260805,0,0.0,0.0,1.0,0.562911200236417,0.5536351573208318,0.9980260470273682,0.050036458333333325,0.02814062500000001,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,4,53260805,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5099655630738413,0.9971533963082873,0.04954778946193135,0.025049763177247737,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,4,53260805,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.34693872168877543,0.986198706248435,0.04970920605399085,0.01740445263612874,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,4,53260805,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.06531140385236361,0.7469477332282002,0.049336318191673535,-0.0032871387578799973,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,4,53260805,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.14748842905888893,0.8020209732033514,0.049504605433979644,-0.007419107296660857,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,4,53260805,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,0.015500200092470598,-0.7902171858393632,0.04887174140109403,0.0007495258611656688,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,5,53260806,0,0.0,0.0,1.0,0.562911200236417,0.5831096718449126,0.9922700066887502,0.05069791666666666,0.028770833333333346,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,5,53260806,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.4988619030963543,0.9969100919627873,0.04870003630507473,0.024239634465406522,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,5,53260806,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.32785674945412163,0.9830687897785609,0.04935797550455806,0.016591885331329197,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,5,53260806,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.05905517075528136,0.8457225291528665,0.05029440703861761,-0.0030031136255347477,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,5,53260806,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.1435917280696807,0.8691706184137326,0.04912363638834866,-0.0072556564673396705,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,5,53260806,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,-0.008401854895440127,0.006864233123853758,0.05092636178161301,-0.0004154446448143739,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,6,53260807,0,0.0,0.0,1.0,0.562911200236417,0.5704313248941476,0.988946712529089,0.05116666666666665,0.029322916666666678,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,6,53260807,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5208723755708791,0.9964470516313889,0.04905202646791177,0.025930403563946713,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,6,53260807,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.31161174545601955,0.9564948652797115,0.050025861507022575,0.016004326367633485,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,6,53260807,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.06096382280459612,-0.23800056972506844,0.04847944593005222,-0.0030409354348689983,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
