t,i,representative_spin,ensemble_mean_plus,symmetric_response,theory_perturbation
35,48,1,-0.03,-0.0395,6.155371419951112e-15
35,49,1,-0.021,0.0,6.102711364157746e-15
35,50,1,-0.003,-0.004,5.9456322249323946e-15
35,51,1,0.001,-0.0155,5.686821669897771e-15
35,52,-1,0.011,0.02,5.3307080194063575e-15
35,53,1,-0.008,-0.003,4.883384476751422e-15
35,54,1,0.011,0.012,4.352504871769304e-15
35,55,-1,-0.03,-0.027999999999999997,3.747152701688879e-15
35,56,-1,-0.011,0.028500000000000004,3.0776857099755596e-15
35,57,-1,-0.027,-0.025,2.355558662468872e-15
35,58,-1,-0.011,-0.0335,1.5931273531630995e-15
35,59,1,-0.013,-0.0325,8.034371931463571e-16
35,60,-1,0.035,0.008500000000000002,7.351607037191051e-30
35,61,1,0.011,0.0055,-8.03437193146348e-16
35,62,-1,0.008,-0.013500000000000002,-1.5931273531630906e-15
35,63,1,0.041,0.0235,-2.3555586624688583e-15
35,64,-1,-0.004,0.0085,-3.0776857099755513e-15
35,65,1,-0.023,0.0075,-3.747152701688877e-15
35,66,1,0.0,-0.0015,-4.352504871769294e-15
35,67,-1,-0.028,0.003000000000000001,-4.883384476751416e-15
35,68,1,0.012,0.0005000000000000004,-5.330708019406351e-15
35,69,1,0.008,-0.0095,-5.686821669897767e-15
35,70,1,0.042,0.0285,-5.945632224932391e-15
35,71,-1,0.026,-0.004000000000000002,-6.102711364157744e-15
35,72,1,0.005,-0.029500000000000002,-6.155371419951112e-15
35,73,1,-0.016,-0.0135,-6.1027113641577465e-15
35,74,1,0.004,-0.0165,-5.9456322249323946e-15
35,75,1,-0.011,-0.014,-5.686821669897773e-15
35,76,1,0.017,-0.004999999999999999,-5.330708019406358e-15
35,77,1,0.014,-0.001,-4.883384476751419e-15
35,78,1,-0.014,-0.017,-4.352504871769305e-15
35,79,1,-0.008,-0.0125,-3.74715270168888e-15
35,80,-1,-0.008,-0.0045000000000000005,-3.0776857099755643e-15
35,81,-1,0.061,0.0495,-2.355558662468873e-15
35,82,-1,0.005,0.0055,-1.5931273531631052e-15
35,83,1,0.028,0.0185,-8.034371931463578e-16
35,84,1,0.025,-0.008,-2.63835456745218e-30
35,85,-1,0.054,0.0,8.034371931463418e-16
35,86,1,0.021,0.0115,1.5931273531630899e-15
35,87,1,0.003,-0.015500000000000002,2.355558662468858e-15
35,88,1,-0.02,-0.026500000000000003,3.0776857099755505e-15
35,89,-1,0.035,0.0025000000000000022,3.7471527016888665e-15
35,90,1,-0.026,0.003000000000000001,4.352504871769294e-15
35,91,1,0.008,0.006,4.883384476751416e-15
35,92,-1,0.017,0.0195,5.33070801940635e-15
35,93,1,-0.01,-0.016,5.686821669897767e-15
35,94,-1,-0.005,-0.009,5.945632224932391e-15
35,95,-1,-0.003,-0.024,6.102711364157744e-15
36,0,-1,-0.032,-0.036500000000000005,2.632723454841463e-15
36,1,1,-0.01,-0.017,2.6102001407208734e-15
36,2,1,-0.005,0.0019999999999999996,2.543015578508351e-15
36,3,1,-0.006,0.0014999999999999996,2.4323193146904306e-15
36,4,1,-0.021,-0.009500000000000001,2.2800053930318407e-15
36,5,-1,-0.02,-0.011,2.0886799469615558e-15
36,6,1,0.015,0.0135,1.861616607907274e-15
36,7,1,0.007,0.0155,1.602700492554065e-15
36,8,-1,-0.027,-0.006,1.3163617274207317e-15
36,9,1,-0.032,-0.0010000000000000009,1.0074996481668087e-15
36,10,-1,-0.021,-0.0175,6.813989706010775e-16
36,11,1,0.011,0.0029999999999999996,3.4363936772887543e-16
36,12,1,-0.026,-0.018,1.6120781760058795e-31
36,13,1,0.026,0.016,-3.4363936772887455e-16
36,14,-1,0.02,0.018500000000000003,-6.813989706010766e-16
36,15,-1,-0.017,-0.007000000000000001,-1.0074996481668077e-15
36,16,-1,0.012,0.020999999999999998,-1.3163617274207312e-15
36,17,-1,-0.002,-0.012,-1.6027004925540643e-15
36,18,-1,0.01,-0.0024999999999999996,-1.8616166079072738e-15
36,19,-1,-0.032,-0.0085,-2.0886799469615554e-15
36,20,-1,-0.033,-0.0335,-2.28000539303184e-15
36,21,-1,-0.002,0.002,-2.4323193146904306e-15
36,22,1,0.032,0.017,-2.5430155785083505e-15
36,23,1,-0.033,0.0010000000000000009,-2.6102001407208734e-15
36,24,-1,0.002,0.0025,-2.632723454841463e-15
36,25,-1,0.015,0.015,-2.6102001407208738e-15
36,26,1,-0.026,-0.004499999999999999,-2.5430155785083513e-15
36,27,1,0.012,0.0035,-2.4323193146904314e-15
36,28,-1,0.003,0.0005,-2.2800053930318407e-15
36,29,-1,-0.013,-0.0014999999999999996,-2.088679946961556e-15
36,30,-1,-0.003,-0.0025,-1.861616607907275e-15
36,31,-1,-0.012,-0.0075,-1.6027004925540657e-15
36,32,-1,0.012,0.0015000000000000005,-1.3163617274207327e-15
36,33,-1,0.052,0.0195,-1.00749964816681e-15
36,34,1,-0.013,0.018000000000000002,-6.81398970601079e-16
36,35,-1,-0.018,-0.0024999999999999996,-3.436393677288775e-16
36,36,-1,0.008,-0.012,-4.836234528017638e-31
36,37,1,-0.015,0.0025000000000000005,3.436393677288743e-16
36,38,-1,0.044,0.063,6.813989706010757e-16
36,39,1,-0.032,0.002999999999999999,1.007499648166807e-15
36,40,1,-0.021,-0.0235,1.3163617274207298e-15
36,41,1,-0.025,-0.0325,1.6027004925540631e-15
36,42,1,-0.033,0.015,1.8616166079072734e-15
36,43,1,-0.04,-0.021,2.088679946961555e-15
36,44,-1,0.045,0.03,2.2800053930318396e-15
36,45,-1,-0.017,0.0235,2.4323193146904302e-15
36,46,1,-0.001,-0.003,2.5430155785083505e-15
36,47,1,-0.003,0.0115,2.6102001407208734e-15
36,48,1,-0.028,-0.0045000000000000005,2.632723454841463e-15
36,49,1,0.024,-0.002,2.6102001407208738e-15
36,50,-1,-0.001,-0.013000000000000001,2.5430155785083513e-15
36,51,1,-0.023,-0.025500000000000002,2.4323193146904314e-15
36,52,-1,0.025,0.0195,2.2800053930318415e-15
36,53,1,0.027,0.024,2.0886799469615573e-15
36,54,1,-0.015,-0.0125,1.861616607907276e-15
36,55,-1,0.006,-0.002,1.602700492554066e-15
36,56,-1,-0.02,-0.027999999999999997,1.316361727420733e-15
36,57,-1,-0.006,0.0045,1.0074996481668103e-15
36,58,1,-0.032,-0.007000000000000001,6.8139897060107915e-16
36,59,1,0.011,0.0034999999999999996,3.4363936772887785e-16
36,60,-1,0.033,0.015000000000000001,3.1443672456314845e-30
36,61,-1,-0.003,0.0125,-3.436393677288739e-16
36,62,-1,-0.011,0.013,-6.813989706010754e-16
36,63,1,-0.003,-0.0115,-1.0074996481668044e-15
36,64,1,0.015,0.0065,-1.3163617274207296e-15
36,65,-1,-0.004,-0.015,-1.6027004925540649e-15
36,66,1,0.02,-0.0095,-1.861616607907272e-15
36,67,-1,0.011,0.0165,-2.0886799469615546e-15
36,68,1,-0.02,-0.028499999999999998,-2.2800053930318384e-15
36,69,1,0.022,0.005999999999999999,-2.43231931469043e-15
36,70,1,-0.007,0.014499999999999999,-2.5430155785083497e-15
36,71,-1,-0.019,-0.0185,-2.6102001407208734e-15
36,72,1,-0.01,0.005,-2.632723454841463e-15
36,73,-1,0.022,-0.005000000000000001,-2.610200140720874e-15
36,74,1,-0.019,-0.014499999999999999,-2.5430155785083513e-15
36,75,1,0.024,0.0,-2.4323193146904322e-15
36,76,-1,-0.018,-0.003999999999999999,-2.280005393031842e-15
36,77,1,0.047,0.025,-2.0886799469615558e-15
36,78,1,-0.031,-0.0135,-1.861616607907276e-15
36,79,-1,-0.017,-0.013000000000000001,-1.6027004925540663e-15
36,80,1,0.036,0.0305,-1.3163617274207351e-15
36,81,1,0.015,-0.0025000000000000005,-1.0074996481668107e-15
36,82,1,0.018,0.008499999999999999,-6.813989706010817e-16
36,83,-1,-0.046,-0.0024999999999999988,-3.4363936772887814e-16
36,84,1,0.003,-0.0095,-1.1284547232041157e-30
36,85,-1,0.0,-0.009,3.436393677288713e-16
36,86,1,-0.018,-0.04,6.813989706010751e-16
36,87,1,0.019,0.009,1.0074996481668042e-15
36,88,1,0.013,-0.008,1.3163617274207292e-15
36,89,1,0.004,0.0005,1.6027004925540607e-15
36,90,-1,-0.008,0.0045000000000000005,1.8616166079072714e-15
36,91,1,0.017,-0.0075,2.0886799469615546e-15
36,92,-1,-0.022,-0.020499999999999997,2.2800053930318384e-15
36,93,1,0.012,0.023,2.43231931469043e-15
36,94,1,0.029,-0.004499999999999999,2.5430155785083493e-15
36,95,1,0.028,0.0010000000000000009,2.6102001407208734e-15
37,0,1,-0.029,-0.016,1.126046231297513e-15
37,1,1,0.028,0.011,1.1164127496892644e-15
37,2,1,-0.006,0.007500000000000001,1.0876771364057415e-15
37,3,-1,0.012,-0.011000000000000001,1.0403310657572427e-15
37,4,-1,-0.02,-0.0195,9.751846421393742e-16
37,5,-1,-0.014,-0.015,8.933525389222389e-16
37,6,-1,-0.016,-0.007,7.96234926080027e-16
37,7,1,-0.02,0.0009999999999999992,6.854935128945584e-16
37,8,-1,0.01,0.013500000000000002,5.630231156487566e-16
37,9,1,0.025,0.004,4.3091923679470614e-16
37,10,1,0.023,0.004,2.9144221032571476e-16
37,11,1,-0.028,0.0,1.4697852683500398e-16
37,12,1,-0.011,-0.0215,6.895044564252197e-32
37,13,-1,0.04,0.0034999999999999996,-1.469785268350036e-16
37,14,1,-0.045,-0.036,-2.914422103257144e-16
37,15,-1,0.003,0.023,-4.3091923679470574e-16
37,16,1,-0.008,0.013999999999999999,-5.630231156487563e-16
37,17,1,-0.018,-0.013,-6.85493512894558e-16
37,18,-1,-0.019,-0.010499999999999999,-7.962349260800269e-16
37,19,-1,0.031,0.033,-8.933525389222387e-16
37,20,-1,0.024,0.0025000000000000005,-9.75184642139374e-16
37,21,-1,0.015,-0.007000000000000001,-1.0403310657572427e-15
37,22,-1,0.001,0.002,-1.0876771364057415e-15
37,23,-1,0.017,0.0105,-1.1164127496892644e-15
37,24,-1,-0.032,-0.0195,-1.126046231297513e-15
37,25,-1,-0.016,-0.008,-1.1164127496892646e-15
37,26,-1,0.004,0.011,-1.0876771364057417e-15
37,27,-1,-0.015,0.0014999999999999996,-1.0403310657572429e-15
37,28,-1,0.006,0.0005,-9.751846421393744e-16
37,29,-1,0.012,0.0125,-8.93352538922239e-16
37,30,1,0.01,-0.0014999999999999996,-7.962349260800274e-16
37,31,1,-0.027,-0.0215,-6.854935128945586e-16
37,32,1,0.004,0.004,-5.63023115648757e-16
37,33,-1,-0.021,0.002,-4.309192367947067e-16
37,34,1,0.022,0.0235,-2.914422103257154e-16
37,35,-1,-0.003,0.016999999999999998,-1.4697852683500487e-16
37,36,1,0.022,0.0225,-2.068513369275659e-31
37,37,1,0.009,0.0029999999999999996,1.469785268350035e-16
37,38,1,-0.029,-0.02,2.91442210325714e-16
37,39,-1,-0.051,-0.0225,4.309192367947054e-16
37,40,-1,-0.02,0.004,5.630231156487557e-16
37,41,-1,-0.043,-0.0215,6.854935128945575e-16
37,42,-1,-0.003,0.015000000000000001,7.962349260800268e-16
37,43,1,-0.018,-0.006499999999999999,8.933525389222385e-16
37,44,-1,-0.004,-0.004,9.751846421393738e-16
37,45,1,0.007,0.011,1.0403310657572423e-15
37,46,-1,0.001,-0.008,1.0876771364057413e-15
37,47,1,0.017,0.029,1.1164127496892644e-15
37,48,-1,0.009,0.0029999999999999996,1.126046231297513e-15
37,49,-1,-0.01,0.009500000000000001,1.1164127496892646e-15
37,50,-1,-0.027,-0.0065,1.0876771364057417e-15
37,51,-1,-0.013,-0.009,1.0403310657572429e-15
37,52,-1,0.041,0.0175,9.751846421393746e-16
37,53,-1,0.01,0.0095,8.933525389222394e-16
37,54,1,0.008,0.006500000000000001,7.962349260800279e-16
37,55,1,0.018,0.012,6.854935128945588e-16
37,56,-1,0.011,-0.0055,5.630231156487571e-16
37,57,1,0.002,0.005,4.3091923679470683e-16
37,58,1,-0.002,-0.006,2.914422103257155e-16
37,59,-1,-0.022,-0.012499999999999999,1.4697852683500502e-16
37,60,-1,0.002,-0.0005,1.3448821904357167e-30
37,61,-1,0.057,0.011,-1.4697852683500334e-16
37,62,1,0.0,0.0,-2.914422103257139e-16
37,63,1,0.006,0.003,-4.309192367947043e-16
37,64,1,-0.007,-0.012499999999999999,-5.630231156487556e-16
37,65,1,0.034,0.033,-6.854935128945583e-16
37,66,-1,0.005,0.001,-7.96234926080026e-16
37,67,1,0.052,0.024,-8.933525389222385e-16
37,68,-1,0.003,0.002,-9.751846421393734e-16
37,69,-1,-0.035,-0.0075000000000000015,-1.0403310657572423e-15
37,70,1,0.035,0.014500000000000002,-1.0876771364057411e-15
37,71,1,0.025,0.018500000000000003,-1.1164127496892644e-15
37,72,1,0.027,0.016,-1.126046231297513e-15
37,73,-1,0.003,-0.001,-1.1164127496892646e-15
37,74,-1,-0.044,-0.0165,-1.0876771364057417e-15
37,75,1,-0.007,0.0005,-1.0403310657572433e-15
37,76,1,-0.022,-0.008,-9.751846421393748e-16
37,77,1,-0.001,-0.0155,-8.933525389222389e-16
37,78,1,-0.041,-0.007000000000000001,-7.962349260800281e-16
37,79,1,-0.026,-0.0034999999999999996,-6.854935128945589e-16
37,80,-1,-0.038,-0.025,-5.63023115648758e-16
37,81,1,-0.016,-0.003,-4.3091923679470693e-16
37,82,1,-0.011,-0.0095,-2.914422103257166e-16
37,83,-1,0.002,-0.019,-1.4697852683500514e-16
37,84,-1,0.035,0.015000000000000001,-4.826531194976538e-31
37,85,1,-0.007,-0.009,1.469785268350022e-16
37,86,1,0.004,0.0015,2.9144221032571377e-16
37,87,-1,0.01,0.021500000000000002,4.3091923679470416e-16
37,88,-1,0.013,0.0165,5.630231156487555e-16
37,89,1,-0.012,0.0004999999999999996,6.854935128945566e-16
37,90,1,-0.015,-0.0095,7.962349260800259e-16
37,91,-1,-0.002,-0.008,8.933525389222385e-16
37,92,-1,0.012,0.0,9.751846421393732e-16
37,93,1,0.015,0.0115,1.0403310657572423e-15
37,94,1,0.049,0.019000000000000003,1.087677136405741e-15
37,95,-1,-0.02,-0.0175,1.1164127496892644e-15
38,0,-1,0.015,0.018000000000000002,4.816229796895577e-16
38,1,-1,0.033,0.018000000000000002,4.77502628332755e-16
38,2,1,0.004,-0.026500000000000003,4.652120746164392e-16
38,3,-1,-0.041,-0.031,4.449616133222815e-16
38,4,1,-0.021,0.0095,4.170977354575137e-16
38,5,-1,-0.029,0.004999999999999999,3.8209719969772837e-16
38,6,1,-0.037,-0.016,3.405588749137571e-16
38,7,1,-0.018,-0.003999999999999999,2.931934933592532e-16
38,8,-1,0.024,0.02,2.408114898447789e-16
38,9,-1,-0.043,-0.032,1.8430913497350188e-16
38,10,-1,-0.001,-0.0105,1.2465319970268218e-16
38,11,1,-0.045,-0.0255,6.286441362455326e-17
38,12,1,0.015,-0.002,2.9490902023631377e-32
38,13,-1,0.052,0.011999999999999999,-6.28644136245531e-17
38,14,-1,-0.021,-0.0165,-1.24653199702682e-16
38,15,-1,-0.014,-0.0105,-1.8430913497350173e-16
38,16,1,-0.011,-0.009,-2.4081148984477874e-16
38,17,-1,0.004,0.0225,-2.9319349335925303e-16
38,18,-1,-0.005,0.014,-3.4055887491375705e-16
38,19,-1,-0.006,0.001,-3.820971996977282e-16
38,20,1,0.004,0.006,-4.170977354575136e-16
38,21,-1,0.041,0.021,-4.449616133222815e-16
38,22,1,0.001,0.0155,-4.652120746164391e-16
38,23,1,-0.024,-0.0155,-4.77502628332755e-16
38,24,-1,-0.031,0.009000000000000001,-4.816229796895577e-16
38,25,-1,-0.027,-0.014,-4.775026283327551e-16
38,26,-1,0.006,0.008,-4.652120746164392e-16
38,27,1,0.042,0.0235,-4.449616133222816e-16
38,28,-1,-0.014,-0.012,-4.1709773545751376e-16
38,29,1,-0.029,-0.021500000000000002,-3.820971996977284e-16
38,30,-1,0.024,-0.005500000000000001,-3.4055887491375725e-16
38,31,-1,0.017,0.005000000000000001,-2.931934933592533e-16
38,32,1,-0.009,0.0,-2.4081148984477903e-16
38,33,-1,-0.03,-0.0195,-1.8430913497350213e-16
38,34,-1,-0.042,-0.041,-1.2465319970268242e-16
38,35,-1,-0.012,-0.0115,-6.286441362455364e-17
38,36,-1,-0.023,-0.024,-8.847270607089412e-32
38,37,1,-0.013,0.0055000000000000005,6.286441362455305e-17
38,38,-1,-0.013,0.011000000000000003,1.2465319970268185e-16
38,39,1,-0.002,0.012,1.8430913497350156e-16
38,40,1,-0.032,-0.009500000000000001,2.408114898447785e-16
38,41,1,-0.007,-0.015,2.931934933592528e-16
38,42,-1,-0.034,-0.012,3.40558874913757e-16
38,43,-1,0.009,0.008,3.8209719969772817e-16
38,44,-1,-0.012,-0.006500000000000001,4.1709773545751357e-16
38,45,-1,-0.04,-0.03,4.449616133222814e-16
38,46,1,0.001,-0.008499999999999999,4.65212074616439e-16
38,47,-1,-0.001,0.009,4.77502628332755e-16
38,48,1,0.02,0.008,4.816229796895577e-16
38,49,1,0.004,0.007,4.775026283327551e-16
38,50,-1,0.0,0.0025,4.652120746164392e-16
38,51,-1,-0.022,-0.0155,4.449616133222816e-16
38,52,-1,-0.014,0.003999999999999999,4.1709773545751386e-16
38,53,-1,0.027,0.0,3.820971996977286e-16
38,54,1,-0.006,-0.032,3.405588749137575e-16
38,55,1,0.01,-0.007,2.9319349335925333e-16
38,56,1,-0.018,0.008000000000000002,2.408114898447791e-16
38,57,-1,0.03,0.0195,1.8430913497350218e-16
38,58,-1,0.022,0.013999999999999999,1.246531997026825e-16
38,59,-1,0.032,0.0135,6.28644136245537e-17
38,60,1,0.015,-0.0025000000000000005,5.752216471100937e-31
38,61,-1,0.001,-0.0215,-6.286441362455299e-17
38,62,-1,0.004,-0.006,-1.2465319970268178e-16
38,63,1,0.026,0.0065,-1.8430913497350112e-16
38,64,-1,-0.013,-0.019,-2.4081148984477844e-16
38,65,-1,0.006,0.0165,-2.9319349335925313e-16
38,66,1,0.007,0.018000000000000002,-3.4055887491375666e-16
38,67,-1,-0.041,-0.022000000000000002,-3.820971996977281e-16
38,68,-1,-0.025,-0.024,-4.170977354575133e-16
38,69,1,-0.049,-0.0315,-4.449616133222813e-16
38,70,-1,-0.038,-0.004999999999999999,-4.652120746164389e-16
38,71,-1,-0.054,-0.0034999999999999996,-4.77502628332755e-16
38,72,1,-0.003,-0.014,-4.816229796895577e-16
38,73,1,0.005,-0.011,-4.775026283327551e-16
38,74,-1,-0.039,-0.01,-4.652120746164392e-16
38,75,-1,0.017,0.008,-4.449616133222818e-16
38,76,1,-0.021,-0.0165,-4.170977354575139e-16
38,77,-1,-0.01,-0.023,-3.8209719969772837e-16
38,78,-1,0.032,0.01,-3.4055887491375755e-16
38,79,1,0.005,0.003,-2.931934933592534e-16
38,80,1,0.001,0.0075,-2.408114898447795e-16
38,81,-1,-0.045,-0.017499999999999998,-1.8430913497350223e-16
38,82,1,0.007,0.0025,-1.2465319970268294e-16
38,83,-1,-0.036,-0.018,-6.286441362455377e-17
38,84,1,0.009,-0.008,-2.064363141654196e-31
38,85,-1,0.003,-0.0085,6.286441362455251e-17
38,86,1,-0.016,-0.006500000000000001,1.2465319970268173e-16
38,87,-1,-0.03,-0.0165,1.8430913497350104e-16
38,88,-1,0.021,-0.0024999999999999988,2.408114898447784e-16
38,89,1,0.026,0.024,2.931934933592524e-16
38,90,-1,0.001,0.0015,3.405588749137566e-16
38,91,1,0.035,0.023,3.820971996977281e-16
38,92,1,0.041,0.011500000000000002,4.1709773545751327e-16
38,93,1,-0.018,-0.0365,4.449616133222813e-16
38,94,1,0.021,-0.01,4.652120746164389e-16
38,95,1,-0.018,-0.0095,4.77502628332755e-16
39,0,-1,0.005,0.005,2.0599571147071463e-16
39,1,1,-0.013,0.0005000000000000004,2.0423338960268212e-16
39,2,1,-0.008,-0.005,1.9897657781435454e-16
39,3,-1,0.003,-0.007000000000000001,1.9031522161289374e-16
39,4,1,0.001,-0.02,1.7839751920428838e-16
39,5,-1,-0.014,0.0055000000000000005,1.6342738578096098e-16
39,6,-1,0.026,-0.002,1.456609644762898e-16
39,7,1,0.006,-0.0065,1.2540224368458035e-16
39,8,-1,0.012,0.014,1.0299785573535734e-16
39,9,-1,-0.004,-0.0165,7.883114591810178e-17
39,10,-1,0.042,0.014000000000000002,5.331561333806478e-17
39,11,1,0.02,0.0025000000000000005,2.688783583193281e-17
39,12,-1,-0.002,-0.0035,1.2613599434534618e-32
39,13,1,-0.001,0.010499999999999999,-2.688783583193274e-17
39,14,1,-0.002,0.004,-5.3315613338064715e-17
39,15,-1,0.007,0.005,-7.883114591810172e-17
39,16,-1,-0.04,-0.021,-1.0299785573535728e-16
39,17,-1,-0.015,-0.0075,-1.2540224368458027e-16
39,18,-1,0.022,0.012499999999999999,-1.4566096447628977e-16
39,19,-1,0.011,0.0004999999999999996,-1.6342738578096093e-16
39,20,-1,0.026,0.0095,-1.7839751920428833e-16
39,21,-1,-0.006,-0.015,-1.9031522161289374e-16
39,22,-1,0.005,-0.006999999999999999,-1.9897657781435452e-16
39,23,-1,-0.021,0.004,-2.0423338960268212e-16
39,24,1,0.008,0.009000000000000001,-2.0599571147071463e-16
39,25,-1,-0.001,0.009,-2.0423338960268214e-16
39,26,-1,-0.013,-0.0295,-1.9897657781435457e-16
39,27,-1,0.019,0.0095,-1.903152216128938e-16
39,28,1,0.061,0.028,-1.7839751920428838e-16
39,29,1,-0.008,-0.0045000000000000005,-1.63427385780961e-16
39,30,1,-0.043,-0.007499999999999998,-1.4566096447628987e-16
39,31,-1,-0.008,-0.003,-1.254022436845804e-16
39,32,1,-0.031,0.0015000000000000013,-1.029978557353574e-16
39,33,-1,0.011,0.014499999999999999,-7.883114591810189e-17
39,34,1,0.059,0.0355,-5.33156133380649e-17
39,35,-1,-0.028,-0.008,-2.688783583193297e-17
39,36,-1,-0.015,-0.002,-3.7840798303603855e-32
39,37,-1,0.01,0.006,2.688783583193272e-17
39,38,-1,-0.025,-0.019,5.331561333806465e-17
39,39,-1,-0.003,-0.006999999999999999,7.883114591810165e-17
39,40,1,-0.055,-0.016,1.0299785573535718e-16
39,41,1,0.006,0.0155,1.2540224368458018e-16
39,42,-1,-0.032,-0.028999999999999998,1.4566096447628975e-16
39,43,1,-0.024,-0.0095,1.634273857809609e-16
39,44,1,0.021,0.01,1.783975192042883e-16
39,45,-1,-0.036,-0.013999999999999999,1.903152216128937e-16
39,46,1,0.026,0.0004999999999999987,1.989765778143545e-16
39,47,1,-0.031,-0.0075,2.042333896026821e-16
39,48,-1,-0.008,-0.0055,2.0599571147071463e-16
39,49,1,0.008,-0.004,2.0423338960268214e-16
39,50,-1,0.018,-0.0045000000000000005,1.9897657781435457e-16
39,51,1,0.029,0.009000000000000001,1.9031522161289382e-16
39,52,1,0.006,-0.021500000000000002,1.7839751920428843e-16
39,53,1,0.001,-0.006,1.634273857809611e-16
39,54,-1,0.008,0.0055,1.4566096447628997e-16
39,55,1,-0.006,-0.0235,1.2540224368458042e-16
39,56,-1,0.012,0.001,1.0299785573535743e-16
39,57,1,-0.022,-0.012,7.88311459181019e-17
39,58,1,-0.002,-0.0045000000000000005,5.3315613338064925e-17
39,59,-1,-0.032,-0.028999999999999998,2.6887835831932997e-17
39,60,1,-0.01,-0.025,2.460289426517354e-31
39,61,1,0.029,0.011000000000000001,-2.688783583193269e-17
39,62,-1,-0.009,-0.0125,-5.331561333806462e-17
39,63,1,0.02,0.007,-7.883114591810145e-17
39,64,-1,-0.017,-0.024,-1.0299785573535716e-16
39,65,-1,-0.039,-0.0205,-1.2540224368458032e-16
39,66,-1,-0.007,-0.014499999999999999,-1.4566096447628963e-16
39,67,1,0.006,0.004,-1.6342738578096088e-16
39,68,1,-0.005,0.012,-1.783975192042882e-16
39,69,1,-0.003,-0.006,-1.9031522161289367e-16
39,70,1,0.057,0.0085,-1.9897657781435445e-16
39,71,-1,-0.027,-0.0185,-2.042333896026821e-16
39,72,1,-0.017,0.0,-2.0599571147071463e-16
39,73,1,-0.009,-0.009,-2.0423338960268214e-16
39,74,-1,-0.002,0.0,-1.9897657781435457e-16
39,75,1,-0.021,-0.017,-1.9031522161289387e-16
39,76,-1,-0.035,-0.022000000000000002,-1.7839751920428846e-16
39,77,-1,0.024,0.0034999999999999996,-1.6342738578096098e-16
39,78,1,-0.013,-0.0065,-1.4566096447628997e-16
39,79,1,-0.014,-0.008,-1.2540224368458045e-16
39,80,1,-0.004,-0.0075,-1.0299785573535759e-16
39,81,-1,-0.006,-0.0095,-7.883114591810193e-17
39,82,1,-0.011,-0.02,-5.3315613338065116e-17
39,83,-1,-0.023,0.0034999999999999996,-2.688783583193302e-17
39,84,1,-0.014,-0.006,-8.829519604174233e-32
39,85,-1,-0.019,-0.0125,2.6887835831932482e-17
39,86,1,-0.036,-0.0225,5.3315613338064604e-17
39,87,1,0.027,0.018,7.883114591810142e-17
39,88,1,0.012,0.0095,1.0299785573535713e-16
39,89,-1,-0.015,0.006,1.2540224368458e-16
39,90,1,0.015,-0.009500000000000001,1.456609644762896e-16
39,91,1,-0.007,-0.0075,1.6342738578096088e-16
39,92,-1,-0.001,-0.003,1.7839751920428819e-16
39,93,-1,0.002,0.0055,1.9031522161289367e-16
39,94,-1,-0.021,-0.008,1.9897657781435442e-16
39,95,-1,-0.04,-0.0175,2.042333896026821e-16
40,0,-1,-0.005,0.004999999999999999,8.810674517997039e-17
40,1,1,0.021,0.004000000000000001,8.735297976105338e-17
40,2,1,0.048,0.0085,8.510458063960329e-17
40,3,-1,0.034,0.0020000000000000018,8.140001854796211e-17
